Base	Genre-base	Nombre-base	Collocatif	Genre-collocatif	Nombre-collocatif	Lemme collocatif	Compositionnel	Phrase	ID	Corpus	URL
amie	féminin	singulier	grande	féminin	singulier	grand	Non	Nathalie, ma première grande amie, celle que j'ai choisie à dix ans, n'est pas catholique.	s174 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s174&idxml=LITT.fr.CUSSET.xml&user=userP&token=3e3afd8a1f1c5c0d4b95437af03b1d36
ami	masculin	singulier	grand	masculin	singulier	grand	Non	Or, le coadjuteur Paul de Gondi, grand ami de Broussel, descend lui aussi dans la rue, essaye de calmer les choses, mais sans succès.	s4431 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4431&idxml=LITT.fr.MERLE.xml&user=userP&token=2f59f858322684ffaea1cdfe5ff7c63d
amis	masculin	pluriel	grands	masculin	pluriel	grand	Non	C'était un couple assez gentil, de grands amis d'Irène Debout, qui, exilés loin de Paris par une sauvagerie des plus affectées, passaient leur temps lorsqu'ils venaient dans la capitale, c'est-à-dire cent fois par an, à vanter les charmes de la solitude.	s1860 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1860&idxml=LITT.fr.SAGAN2.xml&user=userP&token=5074bf7e1ce2dcb7f0e0d748b79c9e30
ami	masculin	singulier	grand	masculin	singulier	grand	Non	Nous eûmes cependant une grande frayeur le troisième jour, quand le sultan lui-même rendit une visite surprise à son grand ami, le docteur.	s7776 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7776&idxml=SF.en_fr/patched/fr/PAGEL_L_EQUILIBRE_DES_PARADOXES.tei.xml&user=userP&token=e62a920c4580ec8f5cba7bd08f063f6f
ami	masculin	singulier	grand	masculin	singulier	grand	Non	L'origine du film date du tournage de The Trip en 1967, un film de Roger Corman qui réunit Dennis Hopper et son grand ami du moment, Peter Fonda.	s490633 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s490633&idxml=libe2010_2015.xml&user=userP&token=0a9cb5227c9d1dbb35c847295a4983c8
amie	féminin	singulier	grande	féminin	singulier	grand	Non	J'ai une grande amie, ma supérieure en toutes choses, qui se nomme Sarah Sand et qui possède un merveilleux foutoir qu'elle me prête, comme à quelques autres de ses suivantes, pour recevoir l'homme.	s812 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s812&idxml=LITT.fr.DEMANDIARGUES.xml&user=userP&token=04332fc8e0ee5f878f6ae633948abef7
manteaux	masculin	pluriel	grands	masculin	pluriel	grand	Oui	Présentée dans un univers simple et épuré, la collection comporte de grands manteaux en feutre de cachemire faits d'une seule pièce, tout comme des meubles taillés dans du zitan, le bois impérial.	s136 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s136&idxml=lfi2010_2011.xml&user=userP&token=73b79c76143166ec897897c03fdf4bcc
surface	féminin	singulier	grande	féminin	singulier	grand	Oui	Les archéologues ont trouvé environ 500 silex : près de 300 éclats rassemblés sur une petite aire de débitage de 2 m2 et des pierres taillées éparpillées sur une grande surface.	s204 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s204&idxml=lfi2010_2011.xml&user=userP&token=028fd37a39a98253db73c54bbf6e9993
mur	masculin	singulier	grand	masculin	singulier	grand	Oui	Pendant que les filles s'amusaient dans les bras de leur mère pour qu'elles leur tressent les cheveux, ma soeur, elle, frissonnait dans le froid et la neige, en priant le long du grand mur de la prison pour que, peut-être, on la laisse apercevoir sa mère.	s803 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s803&idxml=lfi2010_2011.xml&user=userP&token=d9393be9ef40fc9724fad50ff9159bed
maison	féminin	singulier	grande	féminin	singulier	grand	Oui	Connie rentre en effet seule à Londres où l'attendent leur grande maison et leurs trois garçons.	s7955 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7955&idxml=lfi2010_2011.xml&user=userP&token=9775327de28874e1b851fdd820abe673
femme	féminin	singulier	grande	féminin	singulier	grand	Oui	Octavia Tessier était une femme grande et maigre, sous ses amples vêtements à la mode dans les années soixante-dix. 	s1113 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1113&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=b9758cd753ddc65bdd235a3fca31fdfe
parc	masculin	singulier	grand	masculin	singulier	grand	Oui	Mimant la passion, le couple pénètre dans un grand parc ombragé d'arbres superbes.	s4375 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4375&idxml=LITT.fr.BODARD.xml&user=userP&token=7e6ad1b057482c87f25fbcf75a8dec03
poignard	masculin	singulier	grand	masculin	singulier	grand	Oui	Il n'avait rien sur lui, ni bagage ni argent, seulement son grand poignard, que Nils avait empoché aussitôt.	s2235 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2235&idxml=LITT.fr.KATZ.xml&user=userP&token=5c10e2b59a46cbedf031bc10fc8b9cd2
chêne	masculin	singulier	grand	masculin	singulier	grand	Oui	Un grand chêne qui nous servirait d'abri, de repère, qui nous nourrirait et nous protègerait, lui, mes petites et moi.	s5125 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5125&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=eb7af91bff79a284bc343d9b808d2820
tentes	féminin	pluriel	grandes	féminin	pluriel	grand	Oui	Et les grandes tentes étaient les bâtiments d'une petite ville provisoire, d'un provisoire qui s'éternisait, comme la soudure.	s2449 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2449&idxml=SF.en_fr/patched/fr/AYERDHAL_Demain_une_oasis.xml.tei.xml&user=userP&token=62bf1989203a17a3dba81e14e158078c
sacs	masculin	pluriel	grands	masculin	pluriel	grand	Oui	Albertine qui, toute la journée, cousait de grands sacs pour la future récolte, la soignait de son mieux.	s1163 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1163&idxml=LITT.fr.MAKINE2.xml&user=userP&token=ca175b0a5d850061ba45ef5781a5091d
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Et si Blandine ne semblait pas autrement affectée par toute cette cochonnerie, au long des villes et villages que nous traversions, je ressentais quant à moi un profond dégoût.	s1201 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1201&idxml=SF.en_fr/patched/fr/DIROLLO_Fresques_de_la_tragedie_humaine_1_Number_nine.xml.tei.xml&user=user&token=46789fdf93c0d1a6febc67b0418d1288
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Tout son être exsudait un dégoût profond à l'égard des visiteurs.	s5885 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5885&idxml=SF.en_fr/patched/fr/GENEFORT_ARAGO.xml.tei.xml&user=user&token=ff542e8e7cb7970f424ac2175f5cc3c3
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Lentement, Lliane se redressa, le coeur lourd d'un profond dégoût.	s12962 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s12962&idxml=FY.fr.FETJAINE.xml&user=user&token=a6ef2ecb8dd574414c37ba394c5f4413
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	On comprendra qu'après de telles expériences et bien d'autres, je fusse pris d'un dégoût profond de publier.	s17509 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s17509&idxml=GEN.fr.AJAR.xml&user=user&token=cb26136f3dcd4f5c9d320a1a62865498
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Pour lui, la volonté de vivre se réduit parfois à l'instinct de conservation, parfaitement compatible avec un profond dégoût de l'existence : dégoût qui peut conduire à la névrose fabulatrice, à la fugue, au terrorisme, à l'entrée dans une secte, à la négation de soi qu'illustre bien l'inconnu de Lagrairie en répétant : Je ne suis personne.	s6087 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6087&idxml=GEN.fr.BAZIN.xml&user=user&token=e412b958ea45eefe2a7646d75903fda4
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Pourtant c'était clair et claire aussi la raison pour laquelle jusqu'à ce jour j'avais éprouvé un profond dégoût de la masturbation, une sorte d'écoeurement qui me mettait dangereusement mal à mon aise.	s2116 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2116&idxml=GEN.fr.CARDINAL.xml&user=user&token=a82bdf622958fa4cc001845d2ab19731
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Je me rendais compte en même temps que le coup formidable qu'elle m'avait assené en me racontant son avortement raté m'avait laissé un profond dégoût de moi : je ne pouvais pas être aimée, je ne pouvais pas plaire, je ne pouvais qu'être rejetée.	s2928 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2928&idxml=GEN.fr.CARDINAL.xml&user=user&token=6364f97a32d3a975087e10b8c5f7c07b
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Après l'étourdissement causé par un brusque changement de direction, il y eut ce profond dégoût pour cette recherche qui nous apparaissait maintenant inutile et difficilement justifiable.	s1904 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1904&idxml=GEN.fr.CINTAS.xml&user=user&token=d41018086c68538611bceb01938a21be
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Un profond dégoût s'immisça entre les sanglots de la gamine.	s310 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s310&idxml=SF.fr.BARBERI.xml&user=user&token=c30348008fb76fa43f51bbf59d49ba41
dégoût	masculin	singulier	profond	masculin	singulier	profond	Non	Non, elle n'allait pas les plaindre, mais elle avait entrevu le désespoir dans leurs yeux, un profond dégoût d'eux-mêmes qu'ils croyaient exorciser dans la chambre à cauchemars du pavillon de la hyène.	s48751 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s48751&idxml=SF.fr.BORDAGE.xml&user=user&token=0733a8db4e069997ea65acb202eb9eb1
fossé	masculin	singulier	profond	masculin	singulier	profond	Oui	Une ligne de pièges garnis de pieux acérés ceignait les palissades, puis venaient des rangées de fascines serrées et, enfin, un fossé profond de près de deux mètres.	s5070 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5070&idxml=SF.fr.BARBET.xml&user=user&token=9447a3a2dd099847d6733bd1d7327cb6
galeries	féminin	pluriel	profondes	féminin	pluriel	profond	Oui	Os-berg, en effet, avait observé que les courtilières creusaient dans le sol de profondes galeries.	s13464 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s13464&idxml=SF.fr.BARBET.xml&user=user&token=3bf2497e7c5bb1d515b8d5f371770c97
gorges	féminin	pluriel	profondes	féminin	pluriel	profond	Oui	Ils traversèrent ainsi des gorges profondes et sauvages, où des torrents coulaient en mugissant.	s15561 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s15561&idxml=SF.fr.BARBET.xml&user=user&token=148aa585d6557b8b37b118151e77be38
puits	masculin	singulier	profond	masculin	singulier	profond	Oui	Ils débouchèrent sur une plate-forme communiquant directement avec le sas d'un astronef tapi dans un puits profond.	s24275 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s24275&idxml=SF.fr.BARBET.xml&user=user&token=1f15796c84ebf4f2b6d23e23cd8dceeb
fosse	féminin	singulier	profonde	féminin	singulier	profond	Oui	Lorsqu'il atteignit le coude, ce fut pour voir une fosse profonde ouverte à ses pieds.	s37879 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s37879&idxml=SF.fr.BARBET.xml&user=user&token=3cbff8f9378f785ece87c623c1a5ce93
grotte	féminin	singulier	profonde	féminin	singulier	profond	Oui	Trois jours plus tôt, les voyageurs s'étaient réveillés dans une grotte profonde et humide.	s24778 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s24778&idxml=SF.fr.BORDAGE.xml&user=user&token=233d5766d0580f1ba42ec855b26d8640
faille	féminin	singulier	profonde	féminin	singulier	profond	Oui	Les descendants des passagers de la nef, Priors et Minors, vivaient sur le plateau central d'un continent appelé Alt qui s'achevait à l'ouest par une faille profonde, large et longue de plusieurs milliers de pas.	s27426 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s27426&idxml=SF.fr.BORDAGE.xml&user=user&token=60c6f09c5c80919fb2b7dd0765606f9a
caverne	féminin	singulier	profonde	féminin	singulier	profond	Oui	Il opta pour une caverne profonde où coulait une rivière souterraine dont le murmure se perdait dans les profondeurs de la terre. 	s33610 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s33610&idxml=SF.fr.BORDAGE.xml&user=user&token=607c95c48a7747c196bb2e5902590159
forêt	féminin	singulier	profonde	féminin	singulier	profond	Oui	La file des chariots s'étirait sur le chemin cabossé qui s'enfonçait dans une forêt profonde, interminable.	s36346 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s36346&idxml=SF.fr.BORDAGE.xml&user=user&token=cabf8acc1792b353d730eef09b28e008
cavité	féminin	singulier	profonde	féminin	singulier	profond	Oui	Un pan de mur pivota et démasqua une profonde cavité qui contenait une luxueuse machine à presser le zotl et un bon tas de racines.	s13340 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s13340&idxml=SF.fr.KLEIN.xml&user=user&token=7c44561325f3308893e8660bd985728b
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Après plus de quinze heures d'un sommeil profond, Bor avait essayé de remettre un peu d'ordre dans sa cervelle.	s3000 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3000&idxml=SF.en_fr/patched/fr/BARBERI_GUERRE_DE_RIEN_1990.xml.tei.xml&user=userP&token=e73073d88e3664858c72dd04aa5b0b17
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Elle transportait en son sein une femme du nom d'Ellula, un homme du nom de Xion et les membres de l'équipage, tous plongés dans un sommeil profond.	s2616 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2616&idxml=SF.en_fr/patched/fr/BORDAGE_Abzalon.xml.tei.xml&user=userP&token=56bb4bd4ec4a7039de372aa013470e6a
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Le vrai sommeil profond, celui qui nous permet de récupérer, ne dure qu’une heure par nuit et il est découpé en petites séquences de quinze minutes qui, comme un refrain de chanson, reviennent toutes les une heure et demie.	s11536 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s11536&idxml=SF.en_fr/patched/fr/WERBER_La_trilogie_des_fourmis_3_La_revolution_des_fourmis.xml.tei.xml&user=userP&token=1a58d2ad7051e90112047d9783f45c20
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Parfois, certaines personnes dorment dix heures d’affilée sans trouver ce sommeil profond et elles se réveillent au bout de ces dix heures complètement épuisées.	s11537 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s11537&idxml=SF.en_fr/patched/fr/WERBER_La_trilogie_des_fourmis_3_La_revolution_des_fourmis.xml.tei.xml&user=userP&token=d8482a51776a942ad1e31d13d76500fc
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Elle savait que son sommeil risquait d’être court et programma son esprit pour foncer tout droit vers le sommeil profond réparateur.	s12370 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s12370&idxml=SF.en_fr/patched/fr/WERBER_La_trilogie_des_fourmis_3_La_revolution_des_fourmis.xml.tei.xml&user=userP&token=408e116dc1f221f7a20c92874255cf38
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Elle a le sommeil profond, ce qui permet à son invité d'embarquer des coupes de Gallé conservées dans une vitrine.	s168234 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s168234&idxml=lfi2010_2011.xml&user=userP&token=aec4f08a2ffd7755e942e955b1daa749
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Le décès survient après un temps indéterminé, le patient est endormi dans un sommeil profond, il ne ressent plus aucune souffrance.	s626335 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s626335&idxml=libe2010_2015.xml&user=userP&token=8c64b52a6325560fe68fbf208562d741
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	"On entend le médecin expliquer à son patient : "" Après l'injection, vous tomberez dans un sommeil profond, dont vous ne reviendrez pas."	s172874 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s172874&idxml=lm2010_2015.xml&user=userP&token=1cbd60e09f2afc35d2b1a73e72440b4f
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	L'homme, grand et fort, avait passé un pantalon sur son pyjama, et affichait l'air hébété de quelqu'un que l'on vient de tirer d'un sommeil profond.	s57 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s57&idxml=LITT.fr.ARNAUD.xml&user=userP&token=264be19f58d1e330381196b6e752c462
sommeil	masculin	singulier	profond	masculin	singulier	profond	Non	Il venait de tomber dans un sommeil profond quand la porte s'ouvrit avec un couinement de charnières prononcé.	s204 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s204&idxml=LITT.fr.BRUCKNER.xml&user=userP&token=99cecf7c8cadabff6665278b0db89847
lac	masculin	singulier	profond	masculin	singulier	profond	Oui	Le lac étant profond à cet endroit, elle coula comme une pierre, puis, l'air commença à lui manquer et elle remua les bras et les jambes, avec lenteur d'abord, de plus en plus vigoureusement ensuite, entama sa remontée et déboucha enfin à l'air libre.	s2703 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2703&idxml=SF.en_fr/patched/fr/BORDAGE_Les_fables_de_l_Humpur.xml.tei.xml&user=user&token=92e49d93d48fa327ec0a83c007daafe4
tranchées	féminin	pluriel	profondes	féminin	pluriel	profond	Oui	Ces profondes tranchées étaient donc comme tout le reste : faites d'un bloc, dont chaque partie faisait corps avec ses voisines.	s1743 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1743&idxml=LITT.fr.PERU.xml&user=userP&token=0f0e0f0cc182d0556aaf70b239df237e
canyons	masculin	pluriel	profonds	masculin	pluriel	profond	Oui	Les ponts qui surplombent de profonds canyons s'enchaînent sur deux cent cinquante kilomètres.	s68761 	SENT : Corpus sentimental de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s68761&idxml=SENT.fr.LEVY.xml&user=user&token=34f6e8b995f11e01706259cccc81fc4c
crique	féminin	singulier	profonde	féminin	singulier	profond	Oui	Au-delà du Gardien s'ouvrait une crique profonde, dominée par des versants abrupts.	s1076 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1076&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=1c1d0af074fbbe1201914c6a72cb242f
sous-sol	masculin	singulier	profond	masculin	singulier	profond	Oui	Tout change lorsqu'il s'agit d'eau non renouvelable, ou fossile, que l'on puise dans le sous-sol profond.	s124115 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s124115&idxml=libe2010_2015.xml&user=user&token=25454aa8e41c16a716b80e9c727b9683
trous	masculin	pluriel	profonds	masculin	pluriel	profond	Oui	Des panneaux interdisent de s'éloigner de la chaussée, le recul de l'eau ayant laissé un sol truffé de trous profonds juste sous la surface, les dolines, qui peuvent s'effondrer sous le poids d'un homme.	s289809 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s289809&idxml=lfi2010_2011.xml&user=user&token=6c881256dc0fd87254f26819aeb8a966
remous	masculin	singulier	profond	masculin	singulier	profond	Oui	Quelque chose frôla la surface de l'eau, laissant un remous profond sur plusieurs mètres.	s4943 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4943&idxml=LITT.fr.CHATTAM2.xml&user=user&token=5f7fff2e76aaebd9b82163b129fcfd16
sillon	masculin	singulier	profond	masculin	singulier	profond	Oui	Le Redoutable avait repris sa marche régulière et endormie ; au bas de mon hublot, qui s'ouvrait tout près de l'arrière, l'eau maintenant creusait un sillon profond au long de la coque, décollée d'elle comme du soc d'une charrue.	s2937 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2937&idxml=LITT.fr.GRACQ.xml&user=user&token=68c1ead2149686e2347aadbf220b9076
douve	féminin	singulier	profonde	féminin	singulier	profond	Oui	Une douve large et profonde l'entourait, alimentée par l'eau du lac.	s15893 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s15893&idxml=LITT.fr.MERLE.xml&user=user&token=50f6042c76e041762115f26bb8e45f0a
puisard	masculin	singulier	profond	masculin	singulier	profond	Oui	Sous la lumière basse des lampadaires, les maisons paraissent plus hautes, plus serrées, plus féodales ; abruptes comme les parois d'un profond puisard où sommeille une eau placide et moelleuse.	s1041 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1041&idxml=LITT.fr.PERRET.xml&user=userP&token=fd9784e615c72799996c1293bb6e390b
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	La pharmacienne lui tend le sachet et pendant que Delphine paie, s'adresse au bébé avec ce même type de mots censés le rassurer : Voilà c'est fini ce gros chagrin tu vas pouvoir manger maman va te faire un bon biberon.	s2002 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2002&idxml=LITT.fr.ADAM.xml&user=userP&token=ec1070de2d4273fd0889cbc3824381be
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	Et, dans la foulée, voilà que l'enfant déballe son gros chagrin, les fameuses mûres amoureusement cueillies, jetées dans les cabinets...	s898 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s898&idxml=LITT.fr.BOISSARD.xml&user=userP&token=64a8a9b23fa4a48ba252b521b2d3bd1b
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	En moyenne ce sont des gens qui cherchent à oublier un gros chagrin d'amour.	s2056 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2056&idxml=LITT.fr.DUFOUR.xml&user=userP&token=04166495d844f44c83ee6ca2565c4828
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	D'habitude, quand il avait un gros chagrin, il courait vers maman, pour qu'elle le console, à n'importe quelle heure.	s19738 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s19738&idxml=POL.fr.MAGNAN.xml&user=userP&token=6a9037dcc24e01812da71fb038307041
chagrins	masculin	pluriel	gros	masculin	pluriel	gros	Non	Il ne faut pas prendre trop au sérieux les gros chagrins des enfants.	s4490 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4490&idxml=LITT.fr.LANGFUS.xml&user=userP&token=8f4a69364de1a0ba2248b9ca1676c0c4
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	J'ai juste un gros chagrin et une petite angoisse nocturne.	s5067 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5067&idxml=LITT.fr.MAALOUF.xml&user=userP&token=42ff51079f92ae284ab8d09f894efb9f
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	J'avais revu la glace de mon appartement parisien, l'autobus 80, les portes qui soufflaient pom-pschitt et la fille écroulée sur son grand lit, avec son gros chagrin.	s17563 	SENT : Corpus sentimental de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s17563&idxml=SENT.fr.PANCOL.xml&user=userP&token=fac4bae812d9a92f0d498650dd120b4b
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	Elle s'est mise à pleurer, elle m'a avoué que je la délivrais d'un gros chagrin parce qu'elle aussi elle n'aimait que moi et qu'elle ne trouverait jamais personne d'autre, surtout maintenant qu'elle était rose.	s968 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s968&idxml=LITT.fr.SCHMITT2.xml&user=userP&token=afd8b144975b37237d98d137ba3454f6
