Base	Genre-base	Nombre-base	Collocatif	Genre-collocatif	Nombre-collocatif	Lemme collocatif	Compositionnel	Phrase	ID	Corpus	URL
journalistes	masculin	pluriel	grands	masculin	pluriel	grand	Non	Micha Shagrir, 76 ans, l'un des grands journalistes et cinéastes d'Israël, a perdu sa femme, Aliza, 32 ans à l'époque, brillante journaliste, qui marchait sur le trottoir de la rue Copernic, le 3 octobre 1980, partie acheter des pistaches à la boutique libanaise en face de la synagogue.	s386219 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s386219&idxml=libe2010_2015.xml&user=userP&token=216d9bb142026e2f85fed3ae1652a7c0
journalistes	masculin	pluriel	grands	masculin	pluriel	grand	Non	Dans les années 1980, Dele Olojede était l'un de ces grands journalistes nigérians qui défiaient la dictature militaire.	s300106 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s300106&idxml=lm2010_2015.xml&user=userP&token=1baaf091f85aa8f8cfead6690c8c060b
journaliste	masculin	singulier	grand	masculin	singulier	grand	Non	C'était un grand journaliste, très attaché à la liberté de la presse, et sa voix nous manquera.	s525732 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s525732&idxml=lm2010_2015.xml&user=userP&token=bd667e4f045addcf1f8b541804d356c1
journaliste	féminin	singulier	grande	féminin	singulier	grand	Non	Et, ce faisant, Delahousse rendait hommage à la grande journaliste de télévision (aujourd'hui patronne du site français du Huffington Post, groupe Le Monde), en usant des armes de sa consoeur (yeux bleus, regard droit, questions polies mais fermement réitérées jusqu'à obtention d'une réponse satisfaisante).	s898864 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s898864&idxml=lm2010_2015.xml&user=userP&token=95825b6baf6e9a143973f542553c4388
journaliste	masculin	singulier	grand	masculin	singulier	grand	Non	Voilà le mot qui résumerait le mieux, si l'on osait, le grand journaliste qui vient de nous quitter.	s1463958 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1463958&idxml=lm2010_2015.xml&user=userP&token=5601c43763fb4952f37546d99d21d980
journaliste	masculin	singulier	grand	masculin	singulier	grand	Non	En 1956, je me trouvais à la table d'un grand journaliste, Pierre Lazareff.	s7647 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7647&idxml=GEN.fr.GARY.xml&user=userP&token=9b9a999aa706c49bdaff559a6ceedbe3
salle	féminin	singulier	grande	féminin	singulier	grand	Oui	On nous a fait entrer tous les deux dans la grande salle où il y avait d'autres cas.	s6102 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6102&idxml=LITT.fr.AJAR.xml&user=userP&token=47a7aa17223727748b195440a8707bcd
arbres	masculin	pluriel	grands	masculin	pluriel	grand	Oui	Le mouvement des grands arbres dans l'air nocturne, le crépitement de la pluie battant les frondaisons, la blancheur tombée des lunes sur les feuillages humides.	s812 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s812&idxml=LITT.fr.ALBERT.xml&user=userP&token=e86dfb820bcce60bfa0517f0b918ddcd
escalier	masculin	singulier	grand	masculin	singulier	grand	Oui	Bien entendu, seuls quelques journalistes de renom avaient obtenu leur badge d'accès et la plèbe de la profession devait se contenter de la montée des marches, troupeau turbulent parqué au pied du grand escalier derrière un épais cordon doré.	s966 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s966&idxml=LITT.fr.ALBERT.xml&user=userP&token=eec7c3d95df470b0457f902779da8104
supermarché	masculin	singulier	grand	masculin	singulier	grand	Oui	C'était une chose de remplir pensivement un caddie en arpentant les rayons d'un grand supermarché, pour ensuite aller charger le coffre de sa spacieuse voiture, avant de se faire déposer chez soi.	s1853 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1853&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=d723c31273234733f495591eecf415f7
chapiteau	masculin	singulier	grand	masculin	singulier	grand	Oui	Sur ce, roulements de tambour, fanfare solennelle, et entrée en piste... d'un lutin et d'une lupronne, particulièrement minuscules sous ce grand chapiteau.	s4306 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4306&idxml=LITT.fr.ALBERT.xml&user=userP&token=3904cab3b197c785900186d2c50d6de1
écurie	féminin	singulier	grande	féminin	singulier	grand	Oui	À nones, Nicolas franchit la porte qui conduisait aux jardins et se dirigea vers la grande écurie.	s19772 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s19772&idxml=LITT.fr.DAILLON.xml&user=userP&token=2e345c4a244b5b78b900a27fb8ee02ae
chapeau	masculin	singulier	grand	masculin	singulier	grand	Oui	Comme Henri était le seul à avoir un grand chapeau à panache, personne ne pouvait se tromper en le désignant.	s20855 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s20855&idxml=LITT.fr.DAILLON.xml&user=userP&token=85ba8878e9fbddd6406b5ded5e1e6179
couteau	masculin	singulier	grand	masculin	singulier	grand	Oui	Il termina une courte lettre qu'il laissa sur sa table, prit le grand couteau acheté la veille et l'attacha sous sa robe.	s22090 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s22090&idxml=LITT.fr.DAILLON.xml&user=userP&token=622af2f181b443f5d047a9b98cffcf26
îles	féminin	pluriel	grandes	féminin	pluriel	grand	Oui	Trois jours de beau laissent apparaître de grandes îles, mais rien de continu, rien qui s'étende, des bouts d'archipel, ça et là, un peu partout.	s4931 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4931&idxml=LITT.fr.DAMASIO.xml&user=userP&token=eb6b4f0c301a241372a58cdf324395c0
panneaux	masculin	pluriel	grands	masculin	pluriel	grand	Oui	Les piles des tours ne tiendraient pas sous l'abrasion si les pionniers n'avaient eu l'idée et le culot d'installer, que dis-je, de cribler le lit du fleuve de grands panneaux en métal inclinés, sur lesquels vient buter le courant.	s8534 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8534&idxml=LITT.fr.DAMASIO.xml&user=userP&token=b6b6b49693b472815023d495235882d7
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	En créant cette activité, Scott Mc Nealy, l'ancien PDG de Sun Microsystems, savait qu'il avait entre les mains une idée brillante.	s397452 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s397452&idxml=lfi2010_2011.xml&user=userP&token=f980473b1745347dca7d86be9003ad0d
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	"Selon son entourage, il était ""absolument à jeun"" et a essayé d'uriner dans une bouteille, sur une brillante idée d'Edouard Baer, qui l'accompagnait."	s48065 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s48065&idxml=libe2010_2015.xml&user=userP&token=9060c08002d964ef7ca63b630045e8a7
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Sa compagne, Bahia, en a eu la brillante idée, conformément à sa nature fantasque, tête brûlée, où s'amalgament une drôle d'hystérie politique et une sexualité débridée.	s417608 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s417608&idxml=libe2010_2015.xml&user=userP&token=df5d46c1ba4d684c0037e0b2701c649d
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Il n'avait pas manifesté assez d'enthousiasme face à la brillante idée du président, bien décidé à faire venir 500 parachutistes de province vers la capitale ukrainienne, au cas où les choses tourneraient mal.	s833261 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s833261&idxml=lm2010_2015.xml&user=userP&token=ac8b5d0036608b60e85d1acbe565090f
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Ces bestioles ont une force de tous les diables, je ne sais pas où elle l'a dénichée mais c'est une idée brillante.	s25500 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s25500&idxml=FY.fr.CAILLET.xml&user=userP&token=c884b71507d6dc1bc4fff8905a0436b6
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Le Surintendant avait eu la brillante idée d'instaurer un principe de convocation régulière de ses informateurs évoluant dans le milieu des books.	s1424 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1424&idxml=FY.fr.HELIOT.xml&user=userP&token=97daf794a394d979ec1c03920334efc4
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	En attendant d'avoir une idée brillante, je vais vous mettre en lieu sûr.	s15104 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s15104&idxml=FY.fr.ROBILLARD.xml&user=userP&token=b45ceb512125902629d84b64011f053d
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Heureusement que ton frère a eu la brillante idée de renverser son godet sur sa robe, sinon je ne sais pas comment je m'en serais dépêtré.	s12942 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s12942&idxml=FY.fr.THOMAS.xml&user=userP&token=c6108296c9c53b853994804c1e746735
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Non, mais sérieusement, repris-je avec entrain, comme si cette brillante idée venait de me traverser la tête, que feriez-vous si je vous aimais pour de bon ?	s16623 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s16623&idxml=GEN.fr.SAGAN.xml&user=userP&token=6c1019fc0ef6e67e6c4d46fe268e7898
idée	féminin	singulier	brillante	féminin	singulier	brillant	Non	Elle ne peut même pas lui faire savoir qu'elle a eu, pour sauver leur famille, une idée brillante.	s3672 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3672&idxml=LITT.fr.CHANDERNAGOR.xml&user=userP&token=e0c0dd721b6ee012a646524f0371c9ef
lèvres	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Avec mes cheveux dont le savant décoiffage était fixé à la laque, mes yeux charbonneux, mes faux cils, mes lèvres brillantes, mes faux ongles laqués, j'étais au maximum de mes capacités de séduction.	s2793 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2793&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=9125139b2771783e09df069bf8562838
veine	féminin	singulier	brillante	féminin	singulier	brillant	Oui	Une longue veine de pierre blanche et brillante courait sur la gauche, éclairant le passage d'une lueur maladive.	s6837 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6837&idxml=LITT.fr.ANGE.xml&user=userP&token=d7512d6727950202e1420c33478b4461
épées	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Par bonheur le marché était gardé, et les gardes étaient braves et armés d'épées brillantes.	s8666 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8666&idxml=LITT.fr.ANGE.xml&user=userP&token=f1cbd43c9efb27db068c02a1fd415b94
boule	féminin	singulier	brillante	féminin	singulier	brillant	Oui	Au milieu de la prairie se dressaient quelques arbres, quatre, qui, en raison de leur rapprochement, formaient de toutes leurs feuilles réunies une boule ronde et brillante.	s842 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s842&idxml=LITT.fr.AUGIERAS.xml&user=userP&token=c0b9ac452429c55a7c6b88ec87f57ca0
constellations	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Parmi les constellations brillantes, se détachant sur le noir de l'espace, un disque vert, émettant une étrange phosphorescence, grossissait rapidement.	s2513 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2513&idxml=LITT.fr.GUIEU.xml&user=userP&token=eca2f755a8c05ed69607c6b55b33f976
tissu	masculin	singulier	brillant	masculin	singulier	brillant	Oui	Ce qu'il vit lui coupa le souffle : une fille splendide, au galbe irréprochable, vêtue d'un deux-pièces en tissu brillant, couleur corail, gisait, inanimée.	s897 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s897&idxml=LITT.fr.BARBET.xml&user=userP&token=d98351897e6d19564648848d5451d733
cuirasse	féminin	singulier	brillante	féminin	singulier	brillant	Oui	Ils s'approchèrent, comme jadis les garçons d'E'Ria, passèrent un doigt précautionneux sur ma brillante cuirasse d'astronaute.	s3144 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3144&idxml=LITT.fr.HENNEBERG.xml&user=userP&token=24f4bedba36bfc5c0d0ba781dd1dd16c
sphère	féminin	singulier	brillante	féminin	singulier	brillant	Oui	De fait, la sphère était lisse et brillante comme une boule de flipper.	s5042 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5042&idxml=LITT.fr.BOISSET.xml&user=userP&token=f9fa73eef9572ed92c4ab534fc9fd7ab
halo	masculin	singulier	brillant	masculin	singulier	brillant	Oui	Sans attendre sa réponse, l'inconnu la poussa vers le halo jaune et brillant qui éclairait une parcelle de l'immense pièce, découvrant ainsi son visage.	s5621 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5621&idxml=LITT.fr.BOUSQUET.xml&user=userP&token=48878116c41d980d15e29b7c3b08a3c0
pièces	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Modenko leur jeta une poignée de pièces brillantes qu'ils ramassèrent avec un grand respect.	s2447 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2447&idxml=LITT.fr.BRUSSOLO.xml&user=userP&token=6ee81a68ba7941e7a1ec2ff7e4ad669d
élève	masculin	singulier	brillant	masculin	singulier	brillant	Non	J'étais un élève brillant et nous nous sommes rapidement liés d'amitié.	s1206 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1206&idxml=POL.fr.DELAFOSSE.xml&user=userP&token=c81158e2c3fa8afe72422b67b6d11b6b
élève	féminin	singulier	brillante	féminin	singulier	brillant	Non	Elle me sourit tendrement, presque maternelle, sous le visage de la vieille dame j'aperçois distinctement les traits de la plus brillante élève d'Élisabeth Schwartzkopf.	s9488 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s9488&idxml=LITT.fr.DANTEC2.xml&user=userP&token=5725489a9afbdf1a7f613c9806e715ab
élèves	masculin	pluriel	brillants	masculin	pluriel	brillant	Non	Il avait pour vocation d'aider des élèves brillants mais défavorisés à poursuivre leurs études en attribuant des bourses.	s2952 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2952&idxml=LITT.fr.MUSSO.xml&user=userP&token=a37f7561f11840aa38c45cd1c0a14342
élève	masculin	singulier	brillant	masculin	singulier	brillant	Non	Cette mémorable nuit, le plus brillant élève de la célèbre école fut chassé ignominieusement. 	s3748 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3748&idxml=POL.fr.LENTERIC.xml&user=userP&token=581de3afb2dee8df535c3235f806aa29
élèves	masculin	pluriel	brillants	masculin	pluriel	brillant	Non	Il laissait volontiers le soin de régler les rares différends entre éleveurs à ses subordonnés, fonctionnaires compétents à défaut d'être zélés, recrutés parmi les plus brillants élèves instruits à l'école du palais.	s6329 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6329&idxml=FY.fr.HELIOT.xml&user=userP&token=5813ffb8257f68d496a53cf18572e8ce
élève	féminin	singulier	brillante	féminin	singulier	brillant	Non	– Parce que tu es une élève brillante et valeureuse, j'accède à ta requête.	s32415 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s32415&idxml=FY.fr.PERU.xml&user=userP&token=f26387aab8bdea0e153740292ad17a29
élève	féminin	singulier	brillante	féminin	singulier	brillant	Non	L'esprit toujours limpide comme de l'eau de source, elle avait été sa plus brillante élève, après Wellan, et, aujourd'hui, elle portait fièrement la cuirasse des Chevaliers d'Émeraude.	s61377 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s61377&idxml=FY.fr.ROBILLARD.xml&user=userP&token=347eab4972f4894fd73631417f7179f6
élève	masculin	singulier	brillant	masculin	singulier	brillant	Non	J'étais un élève brillant, mais c'est une chose dont mon père ne tirait aucune vanité, dont il prenait presque ombrage.	s59089 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s59089&idxml=libe2010_2015.xml&user=userP&token=b9f9993da65fc2321e383afc20b9167e
élèves	masculin	pluriel	brillants	masculin	pluriel	brillant	Non	Elle forme de brillants élèves, peu nombreux et généralement issus de milieux favorisés, qui vont constituer une petite élite éclairée.	s794935 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s794935&idxml=libe2010_2015.xml&user=userP&token=ec7a2ce85d9c8e058701d494e395dcdd
élève	masculin	singulier	brillant	masculin	singulier	brillant	Non	Je n'avais rien d'un élève brillant, j'étais plutôt du genre bosseur acharné.	s368 	ARLv2 : Corpus Harlequin de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s368&idxml=ARL.fr.MUSSO.xml&user=userP&token=c785eedeb8f117a92529ebab2fd7e753
éclats	masculin	pluriel	brillants	masculin	pluriel	brillant	Oui	Lentement, l'astre grossit, se déploya et se désagrégea, donnant naissance à une multitude d'éclats brillants.	s9157 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s9157&idxml=LITT.fr.CAILLET.xml&user=userP&token=22589d8b01e03afd1cf86073a9c7b2e5
dents	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Il se referma brusquement et son sourire factice redécouvrit ses dents brillantes.	s9368 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s9368&idxml=LITT.fr.CHATTAM.xml&user=userP&token=02f64339503653f4dcbd56c16d693d05
lunettes	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Elle me fixait au fond des yeux, le visage tendu, les lunettes brillantes sous la frange de cheveux argent.	s350 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s350&idxml=LITT.fr.CHESSEX.xml&user=userP&token=fc425283bae894b43aa85af9225d7f02
chaussures	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Et les hommes portaient des complets fringants, des chaussures brillantes, les femmes des cotonnades colorées.	s1622 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1622&idxml=LITT.fr.CURVAL.xml&user=userP&token=a32a9770b147a2562a0a8fe90e24c770
cristaux	masculin	pluriel	brillants	masculin	pluriel	brillant	Oui	De nouveau, je m'attarde sur les cristaux brillants de son intérieur, tandis que son enveloppe neutre ne laisse rien soupçonner.	s4614 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4614&idxml=LITT.fr.DEGHELT.xml&user=userP&token=fb447106c1dc11114671971bc75cedc2
lame	féminin	singulier	brillante	féminin	singulier	brillant	Oui	Miriam à ces mots plonge la main vers la cassette posée à côté d'elle, extrait de l'inépuisable boîte à beauté un joli couteau à manche nacré qui met au clair une lame brillante, étroite, longue de deux doigts au moins, qu'elle empoigne avec résolution.	s325 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s325&idxml=LITT.fr.DEMANDIARGUES.xml&user=userP&token=ac02bf19f70db999b77956a33c21e7ba
lune	féminin	singulier	brillante	féminin	singulier	brillant	Oui	La lune brillante illumine tout au-dehors.	s7231 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7231&idxml=LITT.fr.DICKER.xml&user=userP&token=6dac9cb087670d9c888e6f9e7d539f48
métal	masculin	singulier	brillant	masculin	singulier	brillant	Oui	Son ombre file contre les parois de métal brillant et les rails de lumière verte paraissent se rejoindre devant lui, dans l'infinie obscurité des entrailles de la terre.	s2959 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2959&idxml=LITT.fr.DUFOUR2.xml&user=userP&token=815d6a149dad16d1693980b8a735e639
anneau	masculin	singulier	brillant	masculin	singulier	brillant	Oui	L'anneau brillant qu'il portait à la narine droite accrocha la lumière des réverbères tandis que la lame d'une hachette se laissait deviner sous son manteau.	s32474 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s32474&idxml=FY.fr.ROBERT.xml&user=userP&token=0061d67733058f6208970f5cf2c665c5
aiguilles	féminin	pluriel	brillantes	féminin	pluriel	brillant	Oui	Leur extrémité supérieure était recouverte d'une gerbe d'aiguilles brillantes, comme de l'acier poli.	s640 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s640&idxml=LITT.fr.GUIEU.xml&user=userP&token=c0a45ef2e3313106c3b4ecdc2360a97a
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Il a surgi dans mon dos sans que je l'entende, et pourtant j'ai l'ouïe fine.	s1008 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1008&idxml=LITT.fr.AUBERT.xml&user=userP&token=82e5c22e3a8372f98f7424e4c5f967e9
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Les grands-ducs ont l'ouïe fine.	s7445 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7445&idxml=LITT.fr.BOISSET.xml&user=userP&token=6a53a4276b38ef916f560f6d17352f94
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	J'avais beau essayer de partir sur la pointe des pieds, elle avait l'ouïe très fine.	s1698 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1698&idxml=LITT.fr.IONESCO.xml&user=userP&token=1151743cbe7d3c8764bae432dfa68cf5
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Il devait avoir une ouïe fine car on pouvait douter qu'à cette distance un homme, à travers l'air battu par les eaux du fleuve, pût entendre.	s476 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s476&idxml=LITT.fr.SCHMITT.xml&user=userP&token=a0bf57541e80abd81b2ed43e74e039d4
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	La gamine avait l'ouïe fine, et le regard assez perçant pour distinguer les lynx à l'entrée du domaine.	s5580 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5580&idxml=LITT.fr.THOMAS.xml&user=userP&token=c9a4696450ae0267290c469298b365c2
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Son ouïe particulièrement fine lui permettait de saisir un léger murmure dans le salon voisin.	s11246 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s11246&idxml=SF.fr.DEMUTH.xml&user=userP&token=edc8fde6f7e5cf78c1e5e27865be2153
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Mais les visiteurs clandestins ignoraient jusqu'à quel point ils avaient l'ouïe fine.	s14381 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s14381&idxml=SF.fr.GENEFORT.xml&user=userP&token=acdf1d97665666f314b957d168ff3131
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	J'ai essayé de ne pas faire de bruit, mais elle a l'ouïe fine et le sommeil léger.	s13191 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s13191&idxml=SF.fr.WAGNER.xml&user=userP&token=35e528f591df8751c7695182c82d4840
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Je sais, grâce à mon ouïe très fine, deviner quand elle surgit derrière moi.	s68549 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s68549&idxml=SF.fr.WERBER.xml&user=userP&token=5af6ba37a5c9f22a6e5b6c40deac58ac
ouïe	féminin	singulier	fine	féminin	singulier	fin	Non	Aussitôt d'autres paranoïaques qui, obsession oblige, ont développé une ouïe plus fine que la moyenne, approchent et les encerclent.	s30612 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s30612&idxml=SF.fr.WERBER.xml&user=userP&token=718502bbc1e0ad6a99d5f41c4ddddeab
